word	noun_nomn_score	best_parse	noun_nomn_parse
лонжа	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
лорды	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
лоция	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
лошак	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
лузга	1.000000	NOUN,inan,femn,Sgtm sing,nomn	NOUN,inan,femn,Sgtm sing,nomn
лунка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
лупка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
лыжня	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
лысун	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
любка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
лютич	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
лютня	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
ляжка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
лямка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
лярва	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
ляшка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
магия	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
магма	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мадия	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
маета	1.000000	NOUN,inan,femn,Sgtm sing,nomn	NOUN,inan,femn,Sgtm sing,nomn
мазня	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
майор	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
малек	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
малец	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
малыш	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
маляр	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мамба	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мамка	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
манга	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
манул	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
маржа	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
марля	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
маска	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
масон	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
масса	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мафия	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
махра	1.000000	NOUN,inan,femn,Sgtm sing,nomn	NOUN,inan,femn,Sgtm sing,nomn
мачта	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
медик	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мезга	1.000000	NOUN,inan,femn,Sgtm sing,nomn	NOUN,inan,femn,Sgtm sing,nomn
менты	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
мерея	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мерин	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
месса	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
метек	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
метис	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
метла	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мечта	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мигач	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мидия	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
минер	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
минея	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
миома	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мирра	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
миска	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
митра	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
митяй	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мишка	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
могол	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мойва	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
мойка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мойра	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
молва	1.000000	NOUN,inan,femn,Sgtm sing,nomn	NOUN,inan,femn,Sgtm sing,nomn
молох	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мопсы	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
морда	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
моржи	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
моряк	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мотня	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мохна	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мочка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мошна	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мрежа	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мужик	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мужья	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
мулат	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мулла	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мураш	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мурья	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
муфта	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мучка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мымра	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
мышца	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мэрия	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
мэтры	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
мюзик	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мюрид	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
мялка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
набоб	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
налим	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
нанка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
напис	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
нароч	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
нарта	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
наука	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
нахал	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
нация	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
наяда	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
невол	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
негры	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
негус	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
незав	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
некот	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
немец	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
немка	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
немцы	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
ненец	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
нения	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
ненка	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
ненцы	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
нерка	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
нерпа	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
неучи	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
нивка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
нивух	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
нилот	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
нитка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
новик	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
ножка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
нойон	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
номад	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
нория	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
норма	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
носач	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
нотка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
ночва	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
ночка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
нубия	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
нужда	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
нукер	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
нытик	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
обида	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
обора	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
оброч	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
обуза	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
обыча	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
оводы	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
овчар	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
одежа	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
ойрот	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
окунь	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
олени	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
олень	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
олива	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
олифа	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
олухи	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
ольха	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
омела	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
омули	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
омуль	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
онагр	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
опара	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
опека	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
опера	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
опока	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
опция	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
орава	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
оргия	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
орлан	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
орочи	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
осада	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
осетр	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
ослик	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
ослыш	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
осляк	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
особа	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
осоед	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
осока	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
остяк	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
отава	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
отрок	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
офеня	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
очник	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
павка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
палач	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
палея	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
палия	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
палка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пампа	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
панда	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
панки	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
панна	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
паныч	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
папка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пария	1.000000	NOUN,anim,ms-f sing,nomn	NOUN,anim,ms-f sing,nomn
парни	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
парта	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
парча	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
парша	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
паста	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пасха	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пасюк	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
патан	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
патер	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пауза	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пауки	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
пахта	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пацан	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пачка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пашня	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
паяцы	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
певец	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
певун	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
певцы	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
пегас	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пегаш	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пемба	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пемза	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
перга	1.000000	NOUN,inan,femn,Sgtm sing,nomn	NOUN,inan,femn,Sgtm sing,nomn
перка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
персы	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
песец	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
песик	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
песня	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
песцы	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
петел	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
петух	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
печка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пешка	1.000000	NOUN,inan,femn,Inmx sing,nomn	NOUN,inan,femn,Inmx sing,nomn
пешня	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пиала	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пижон	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пииты	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
пикша	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
пилка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пилот	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пиния	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пинта	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пипка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пират	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
писец	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
писун	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
писцы	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
питон	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
питух	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пифия	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
пихта	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пицца	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
плавт	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
плаха	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
плита	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
плица	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
плуты	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
плюха	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
побла	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
повар	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
подож	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пожня	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
позер	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пойка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пойма	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
покач	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
полба	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
поляк	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
помор	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
помпа	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
помыш	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
попик	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
попса	1.000000	NOUN,inan,femn,Sgtm,Infr sing,nomn	NOUN,inan,femn,Sgtm,Infr sing,nomn
порка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пороз	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пороч	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
порча	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
послы	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
почва	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
почка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
почта	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
поэма	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
поэты	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
принц	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
приор	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
проба	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
проза	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
проща	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
прусс	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пруша	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пряжа	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
прята	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
пряха	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
псари	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
псарь	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
психи	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
псица	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
птаха	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
птица	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
пудра	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пузан	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пузач	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
пукля	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пупсы	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
пурга	1.000000	NOUN,inan,femn,Sgtm sing,nomn	NOUN,inan,femn,Sgtm sing,nomn
пурка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
путля	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пчела	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
пытка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пьеза	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пьеса	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пялка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
пятач	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
развр	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
раина	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
ракля	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
ракун	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
ракша	1.000000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
рамка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
рампа	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
ранка	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
ратай	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
рафия	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
рацея	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
рация	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
рачки	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
рачок	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
рвачи	1.000000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
рвота	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
револ	1.000000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
резня	1.000000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
